"YEAR","CASEID","PERNUM","LINENO","WT06","LVWT"
2017,20170403171773,1,1,18845182.08068200,31491485.0807800
2017,20170403171774,1,1,6040915.133996000,5467408.84742000
2017,20170403171777,1,1,15100563.30660000,22933451.2857920
2017,20170403171778,1,1,12085604.04666600,9264061.96834100
2017,20170403171780,1,1,8628950.179123000,7359942.18066400
2017,20170403171783,1,1,6063606.878785000,6594733.07630200
2017,20170403171784,1,1,9334660.087346000,0.00000000000000
2017,20170403171785,1,1,3649374.846903000,4627001.72087400
2017,20170403171789,1,1,3370039.156355000,0.00000000000000
2017,20170403171792,1,1,8780457.086691000,7746320.54509600
2017,20170403171797,1,1,6722064.828612000,13856163.4447150
2017,20170403171798,1,1,3324665.372413000,2041855.36070600
2017,20170403171802,1,1,16724657.87419500,0.00000000000000
2017,20170403171804,1,1,6568993.363496000,0.00000000000000
2017,20170403171809,1,1,7497184.737946000,0.00000000000000
2017,20170403171820,1,1,3507398.344071000,0.00000000000000
2017,20170403171824,1,1,4403725.624466000,0.00000000000000
2017,20170403171825,1,1,13915074.25568700,0.00000000000000
2017,20170403171831,1,1,27504042.88678800,19060226.4461250
2017,20170403171835,1,1,1733192.569098000,989549.699471000
2017,20170403171836,1,1,16512252.20163600,0.00000000000000
2017,20170403171837,1,1,8596253.269293000,0.00000000000000
2017,20170403171838,1,1,6161448.433609000,4402893.84481000
2017,20170403171839,1,1,3284940.878093000,0.00000000000000
2017,20170403171842,1,1,6933725.415340000,0.00000000000000
2017,20170403171844,1,1,3177165.476920000,2831054.45574900
2017,20170403171845,1,1,3693952.583975000,0.00000000000000
2017,20170403171846,1,1,3633239.050577000,0.00000000000000
2017,20170403171848,1,1,11468392.62786100,0.00000000000000
2017,20170403171849,1,1,4959644.751284000,7129034.43797200
2017,20170403171857,1,1,1706605.380244000,0.00000000000000
2017,20170403171860,1,1,13927467.53829700,15185298.0160280
2017,20170403171861,1,1,8190988.744907000,6256945.07290300
2017,20170403171862,1,1,7867219.862781000,5507215.27223500
2017,20170403171864,1,1,16313034.81354200,0.00000000000000
2017,20170403171872,1,1,8384029.300647000,0.00000000000000
2017,20170403171874,1,1,3911797.059061000,7451443.01124700
2017,20170403171882,1,1,10487194.17767300,0.00000000000000
2017,20170403171883,1,1,4361180.103558000,5401772.23736500
2017,20170403171891,1,1,5666912.358876000,0.00000000000000
2017,20170403171895,1,1,7820314.507688000,7007487.55099100
2017,20170403171903,1,1,2482719.640912000,0.00000000000000
2017,20170403171904,1,1,6057104.230323000,4780809.76309400
2017,20170403171907,1,1,13740817.06105800,19022666.8899920
2017,20170403171908,1,1,1617171.773579000,0.00000000000000
2017,20170403171910,1,1,5634034.717195000,3460162.96411800
2017,20170403171918,1,1,6151311.748941000,5701159.93482500
2017,20170403171921,1,1,8677241.019814000,0.00000000000000
2017,20170403171924,1,1,6234069.244439000,5215170.94194100
2017,20170403171928,1,1,4958350.951932000,0.00000000000000
2017,20170403171930,1,1,5616706.688737000,0.00000000000000
2017,20170403171933,1,1,21035153.38467300,6152007.93028600
2017,20170403171943,1,1,3346807.001400000,0.00000000000000
2017,20170403171945,1,1,4930792.544400000,3427268.70801200
2017,20170403171962,1,1,24923402.09044100,34020965.1973770
2017,20170403171964,1,1,10850351.38198500,17672656.9475700
2017,20170403171968,1,1,7535219.958986000,0.00000000000000
2017,20170403171971,1,1,9338423.237908000,11116050.9651410
2017,20170403171974,1,1,7695326.693493000,10910939.3450860
2017,20170403171976,1,1,16204477.30594300,20602116.3781010
2017,20170403171978,1,1,25690558.34476400,0.00000000000000
2017,20170403171979,1,1,3582267.052459000,0.00000000000000
2017,20170403171986,1,1,12900770.31576000,11596376.4587460
2017,20170403171987,1,1,2862685.931808000,2187731.28043900
2017,20170403171991,1,1,4004941.257605000,0.00000000000000
2017,20170403171994,1,1,3815864.150026000,3592375.58135700
2017,20170403171995,1,1,19557866.93887500,21573183.7901840
2017,20170403171998,1,1,8190987.251659000,0.00000000000000
2017,20170403172000,1,1,4142268.243263000,4197448.99216400
2017,20170403172002,1,1,9269760.497245000,0.00000000000000
2017,20170403172003,1,1,8975185.704859000,0.00000000000000
2017,20170403172005,1,1,2149417.671572000,0.00000000000000
2017,20170403172006,1,1,1797643.163320000,0.00000000000000
2017,20170403172008,1,1,9516292.407815000,8360913.63979900
2017,20170403172014,1,1,3643014.039447000,4708455.83386500
2017,20170403172019,1,1,3619891.960566000,4483610.26844400
2017,20170403172023,1,1,5576792.980849000,0.00000000000000
2017,20170403172025,1,1,6088217.365520000,4145325.84890300
2017,20170403172039,1,1,3564281.019616000,3047805.42173500
2017,20170403172040,1,1,11394564.86703100,0.00000000000000
2017,20170403172041,1,1,12964107.50032500,16506650.0886790
2017,20170403172043,1,1,2380323.479440000,1457515.25642400
2017,20170403172046,1,1,2434354.524991000,1490599.44598600
2017,20170403172055,1,1,13105931.70804300,14289566.8733090
2017,20170403172061,1,1,8845686.197578000,0.00000000000000
2017,20170403172064,1,1,19654502.46001700,0.00000000000000
2017,20170403172065,1,1,6554918.058050000,3731282.69749800
2017,20170403172070,1,1,7606474.782111000,7689859.14300500
2017,20170403172074,1,1,9953138.857154000,0.00000000000000
2017,20170403172078,1,1,4109278.213327000,0.00000000000000
2017,20170403172080,1,1,5781878.063471000,5962427.23723800
2017,20170403172083,1,1,1381739.716702000,0.00000000000000
2017,20170403172085,1,1,9392127.972958000,7319914.70577200
2017,20170403172094,1,1,3619322.310524000,2889144.09367100
2017,20170403172095,1,1,10408967.23087600,21583074.6772720
2017,20170403172109,1,1,8566197.042787000,0.00000000000000
2017,20170403172110,1,1,5671417.830027000,3014678.84159600
2017,20170403172113,1,1,4530566.995884000,0.00000000000000
2017,20170403172121,1,1,1060331.772879000,0.00000000000000
2017,20170403172127,1,1,1474469.017689000,0.00000000000000
2017,20170403172143,1,1,3051602.223442000,0.00000000000000
2017,20170403172145,1,1,9614595.027929000,0.00000000000000
2017,20170403172147,1,1,8246451.736248000,0.00000000000000
2017,20170403172150,1,1,3541997.350502000,0.00000000000000
2017,20170403172151,1,1,8289611.090920000,10259925.9486850
2017,20170403172152,1,1,3958975.143338000,0.00000000000000
2017,20170403172153,1,1,3281513.146739000,3844887.24119000
2017,20170403172158,1,1,14879927.91008100,0.00000000000000
2017,20170403172174,1,1,5712873.903384000,0.00000000000000
2017,20170403172175,1,1,2596644.843654000,1817704.65157500
2017,20170403172177,1,1,3350524.462337000,4039812.56720400
2017,20170403172180,1,1,5004854.264975000,0.00000000000000
2017,20170403172181,1,1,4839156.768941000,0.00000000000000
2017,20170403172182,1,1,3975471.672196000,0.00000000000000
2017,20170403172184,1,1,9801951.952725000,0.00000000000000
2017,20170403172186,1,1,12958345.58553300,0.00000000000000
2017,20170403172187,1,1,15783111.87778500,0.00000000000000
2017,20170403172188,1,1,4167628.878602000,2675288.66190000
2017,20170403172189,1,1,3490759.320244000,1868304.65855800
2017,20170403172192,1,1,4983132.991832000,0.00000000000000
2017,20170403172193,1,1,6890372.435183000,6960026.51114100
2017,20170403172194,1,1,28965623.12401600,66313554.5094140
2017,20170403172197,1,1,16631311.03058600,23168106.6425860
2017,20170403172200,1,1,3797157.181823000,3613118.61721100
2017,20170403172201,1,1,26502613.49784400,6990544.61892300
2017,20170403172214,1,1,15722223.13048700,0.00000000000000
2017,20170403172218,1,1,6863340.920086000,7045165.01387500
2017,20170403172223,1,1,9772862.578242000,8383673.82654200
2017,20170403172224,1,1,6193206.597180000,0.00000000000000
2017,20170403172225,1,1,27647460.07962600,21674989.8189130
2017,20170403172228,1,1,26414569.11560700,0.00000000000000
2017,20170403172230,1,1,10961401.78124200,7154685.14005700
2017,20170403172234,1,1,6983881.861895000,0.00000000000000
2017,20170403172236,1,1,1997318.554841000,0.00000000000000
2017,20170403172239,1,1,19301156.66619000,21290021.1165250
2017,20170403172240,1,1,5853457.361101000,0.00000000000000
2017,20170403172244,1,1,21380660.24501900,0.00000000000000
2017,20170403172249,1,1,2451744.892925000,2872663.38299700
2017,20170403172251,1,1,24431272.87713700,23972783.9709610
2017,20170403172261,1,1,29092404.54364200,0.00000000000000
2017,20170403172264,1,1,9617277.688164000,19892054.8290400
2017,20170403172265,1,1,10930386.91239500,4725724.87055500
2017,20170403172270,1,1,27291593.38703000,28195709.1804470
2017,20170403172271,1,1,15860311.81697200,11135824.8778500
2017,20170403172274,1,1,1485260.228514000,0.00000000000000
2017,20170403172278,1,1,2535870.277518000,0.00000000000000
2017,20170403172281,1,1,12673882.43774900,10981616.2152050
2017,20170403172288,1,1,4937041.876316000,0.00000000000000
2017,20170403172292,1,1,5287459.263025000,3009801.96657300
2017,20170403172294,1,1,4644460.427282000,4953007.65170400
2017,20170403172295,1,1,6080247.390343000,0.00000000000000
2017,20170403172296,1,1,3452100.702708000,2372726.07154700
2017,20170403172297,1,1,3876732.612315000,0.00000000000000
2017,20170403172299,1,1,2796547.023391000,1717509.55105400
2017,20170403172300,1,1,2744501.227512000,0.00000000000000
2017,20170403172303,1,1,1467417.379607000,0.00000000000000
2017,20170403172309,1,1,4587502.176891000,0.00000000000000
2017,20170403172315,1,1,6285560.561552000,0.00000000000000
2017,20170403172319,1,1,4294532.864111000,2202969.48877900
2017,20170403172323,1,1,16754954.95941300,0.00000000000000
2017,20170403172330,1,1,6604549.338373000,6651375.71233900
2017,20170403172331,1,1,4703788.820878000,6491644.80846100
2017,20170403172334,1,1,5068970.473469000,6326234.71375900
2017,20170403172338,1,1,7395896.622393000,5884645.11783400
2017,20170403172344,1,1,5264735.189449000,0.00000000000000
2017,20170403172345,1,1,5740617.322216000,0.00000000000000
2017,20170403172350,1,1,11199424.78577800,7156464.68813000
2017,20170403172362,1,1,5210259.313622000,0.00000000000000
2017,20170403172365,1,1,4316925.398638000,0.00000000000000
2017,20170403172367,1,1,7101158.702734000,7361782.45867600
2017,20170403172369,1,1,18832297.12209200,24122895.3577200
2017,20170403172370,1,1,13932696.57055500,31145476.1798590
2017,20170403172374,1,1,15674670.24155700,11008265.5836870
2017,20170403172381,1,1,5063833.832367000,0.00000000000000
2017,20170403172384,1,1,16224239.85700700,0.00000000000000
2017,20170403172385,1,1,14782789.59550400,9046412.67561600
2017,20170403172386,1,1,4944998.842466000,0.00000000000000
2017,20170403172388,1,1,26644725.42367100,80095534.9823870
2017,20170403172389,1,1,6679783.539379000,0.00000000000000
2017,20170403172390,1,1,5273641.873908000,0.00000000000000
2017,20170403172398,1,1,10241496.96353300,0.00000000000000
2017,20170403172401,1,1,3068851.482766000,2577240.89554400
2017,20170403172404,1,1,7833294.302925000,5499904.07380800
2017,20170403172407,1,1,5631883.519400000,0.00000000000000
2017,20170403172408,1,1,4989665.124192000,0.00000000000000
2017,20170403172410,1,1,78656447.54562300,0.00000000000000
2017,20170403172418,1,1,14282965.48228900,0.00000000000000
2017,20170403172423,1,1,9791072.948651000,9911801.68532600
2017,20170403172429,1,1,2269849.079224000,0.00000000000000
2017,20170403172432,1,1,5389098.322917000,2279990.20536900
2017,20170403172435,1,1,4350360.553999000,3719979.54426400
2017,20170403172436,1,1,10529861.13713600,9884480.11563100
2017,20170403172439,1,1,4006245.423535000,8140753.81911800
2017,20170403172443,1,1,16333796.61806200,0.00000000000000
2017,20170403172444,1,1,839336.6458140000,0.00000000000000
2017,20170403172446,1,1,1929382.705582000,1181396.03846100
2017,20170403172447,1,1,3401223.289055000,4100941.43213800
2017,20170403172450,1,1,11560039.34541000,0.00000000000000
2017,20170403172461,1,1,10465188.99073000,8809966.78359700
2017,20170403172466,1,1,9885594.020293000,7249850.84585600
2017,20170403172467,1,1,8169110.483844000,9571593.12386500
2017,20170403172478,1,1,2506375.594496000,2317711.18175700
2017,20170403172484,1,1,8400909.742435000,10646507.3586240
2017,20170403172485,1,1,3673438.041125000,4410346.69387500
2017,20170403172486,1,1,1815932.169919000,0.00000000000000
2017,20170403172487,1,1,13523615.89763000,10629760.5530160
2017,20170403172489,1,1,3788119.183384000,3183278.35795200
2017,20170403172493,1,1,4714231.998305000,0.00000000000000
2017,20170403172494,1,1,10126129.05944400,0.00000000000000
2017,20170403172507,1,1,12970107.13032200,13041151.5135140
2017,20170403172509,1,1,10976844.72919900,18187033.0770620
2017,20170403172513,1,1,4280138.754926000,0.00000000000000
2017,20170403172518,1,1,5711949.965527000,0.00000000000000
2017,20170403172519,1,1,1877521.515284000,0.00000000000000
2017,20170403172521,1,1,5556634.595850000,0.00000000000000
2017,20170403172531,1,1,1625893.310962000,0.00000000000000
2017,20170403172534,1,1,2649578.463611000,0.00000000000000
2017,20170404170008,1,1,14292028.35287200,8889106.12619600
2017,20170404170009,1,1,3595356.360389000,0.00000000000000
2017,20170404170019,1,1,6025817.325657000,0.00000000000000
2017,20170404170072,1,1,6331296.080625000,4532824.07894400
2017,20170404170086,1,1,4905872.842653000,0.00000000000000
2017,20170404170503,1,1,5186945.067428000,0.00000000000000
2017,20170404170513,1,1,12789575.74177800,0.00000000000000
2017,20170404170519,1,1,3959538.569637000,0.00000000000000
2017,20170404170532,1,1,5788266.688552000,5059466.89118700
2017,20170404170558,1,1,2927136.015466000,2963229.03970100
2017,20170404170601,1,1,7629783.405658000,4965199.84630000
2017,20170404170611,1,1,4563333.066858000,0.00000000000000
2017,20170404170612,1,1,4757044.279409000,0.00000000000000
2017,20170404170615,1,1,3422668.048519000,4073037.00612700
2017,20170404170622,1,1,2717981.964338000,2553082.53592000
2017,20170404170635,1,1,3255723.663666000,0.00000000000000
2017,20170404170637,1,1,7500865.152035000,0.00000000000000
2017,20170404170659,1,1,12810705.49535200,0.00000000000000
2017,20170404170679,1,1,14636866.50490300,15125136.7468290
2017,20170404170685,1,1,1867519.217789000,0.00000000000000
2017,20170404170706,1,1,13068474.31194200,8026051.14833500
2017,20170404170710,1,1,5974390.854898000,0.00000000000000
2017,20170404170730,1,1,2923371.116223000,1669070.74325100
2017,20170404170744,1,1,9349873.343207000,0.00000000000000
2017,20170404170758,1,1,7305003.300892000,10357513.2163100
2017,20170404170759,1,1,1696067.130365000,2405960.28007100
2017,20170404170799,1,1,13705439.01006200,0.00000000000000
2017,20170404170808,1,1,5731717.976452000,5122631.39898800
2017,20170404170810,1,1,13391267.43407200,18926085.3210610
2017,20170404170824,1,1,23358160.85720900,24427691.2812170
2017,20170404170829,1,1,10500446.13278000,11753422.3953540
2017,20170404170832,1,1,19997972.35058300,0.00000000000000
2017,20170404170833,1,1,8585712.913156000,5465636.85453800
2017,20170404170834,1,1,1724500.549409000,1750451.10429700
2017,20170404170835,1,1,31232347.74603200,0.00000000000000
2017,20170404170836,1,1,6368743.327276000,4458250.96141600
2017,20170404170852,1,1,5153289.834664000,3496379.20101000
2017,20170404170860,1,1,2855138.935435000,0.00000000000000
2017,20170404170861,1,1,10643452.20632800,12406557.0219150
2017,20170404170863,1,1,10264429.78498800,0.00000000000000
2017,20170404170884,1,1,6104917.560804000,0.00000000000000
2017,20170404170888,1,1,2443072.741542000,1495937.76816800
2017,20170404170897,1,1,4583447.443942000,8121229.60274100
2017,20170404170912,1,1,3855879.004710000,3913902.87706500
2017,20170404170922,1,1,2143786.007815000,0.00000000000000
2017,20170404170927,1,1,2023735.817965000,0.00000000000000
2017,20170404170928,1,1,5228669.022640000,7485942.69947500
2017,20170404170950,1,1,31249330.98784400,0.00000000000000
2017,20170404170954,1,1,3208633.253709000,3247183.42480700
2017,20170404170973,1,1,1822638.420998000,0.00000000000000
2017,20170404170974,1,1,12132177.08222400,0.00000000000000
2017,20170404171003,1,1,12351059.22178700,8037643.28410400
2017,20170404171019,1,1,10899420.19136200,0.00000000000000
2017,20170404171033,1,1,4723719.312678000,5334045.27805300
2017,20170404171073,1,1,1621052.357275000,0.00000000000000
2017,20170404171095,1,1,13419714.00021400,27514037.4838240
2017,20170404171098,1,1,2058041.791239000,0.00000000000000
2017,20170404171102,1,1,3761810.171634000,0.00000000000000
2017,20170404171112,1,1,16787453.80078700,22409827.0911520
2017,20170404171116,1,1,2992371.855588000,3032670.86252300
2017,20170404171138,1,1,6089635.342018000,0.00000000000000
2017,20170404171140,1,1,8278793.543948000,0.00000000000000
2017,20170404171143,1,1,2377020.356092000,0.00000000000000
2017,20170404171156,1,1,7649100.178851000,0.00000000000000
2017,20170404171166,1,1,5443763.046111000,0.00000000000000
2017,20170404171187,1,1,51629090.65110400,0.00000000000000
2017,20170404171203,1,1,4465137.539584000,5096693.07547300
2017,20170404171204,1,1,5486184.624021000,0.00000000000000
2017,20170404171220,1,1,3155358.505982000,4454661.28433200
2017,20170404171226,1,1,9187512.568250000,8624404.83404900
2017,20170404171244,1,1,6649238.796543000,6702039.44538700
2017,20170404171253,1,1,1461827.857479000,0.00000000000000
2017,20170404171259,1,1,2515679.492326000,1540396.19909200
2017,20170404171277,1,1,9864225.357509000,9548338.53574100
2017,20170404171283,1,1,6965522.603917000,5641792.09900400
2017,20170404171285,1,1,17333025.56358700,0.00000000000000
2017,20170404171329,1,1,3000481.138093000,0.00000000000000
2017,20170404171360,1,1,2400874.008689000,0.00000000000000
2017,20170404171377,1,1,2224606.448938000,0.00000000000000
2017,20170404171389,1,1,7968889.287344000,0.00000000000000
2017,20170404171416,1,1,4006881.419158000,0.00000000000000
2017,20170404171428,1,1,3769451.367579000,1748945.58178000
2017,20170404171431,1,1,4972674.950733000,7098155.55854800
2017,20170404171439,1,1,9032795.453513000,7936118.34066500
2017,20170404171487,1,1,3539550.632392000,4712495.14131200
2017,20170404171488,1,1,2057655.526062000,0.00000000000000
2017,20170404171513,1,1,12277773.50403500,12687346.9217550
2017,20170404171522,1,1,2984692.718286000,0.00000000000000
2017,20170404171523,1,1,8954334.969499000,0.00000000000000
2017,20170404171528,1,1,1974693.851595000,0.00000000000000
2017,20170404171529,1,1,26411040.60023900,20774103.8174550
2017,20170404171531,1,1,2312532.209314000,2092987.36709500
2017,20170404171542,1,1,8815749.519010000,6734188.29335100
2017,20170404171553,1,1,12235492.09464800,0.00000000000000
2017,20170404171566,1,1,9538451.666280000,0.00000000000000
2017,20170404171574,1,1,10831652.06580300,0.00000000000000
2017,20170404171579,1,1,2196946.250204000,1481338.65523900
2017,20170404171637,1,1,5665974.349739000,0.00000000000000
2017,20170404171653,1,1,11894957.28201200,12053414.5842470
2017,20170404171661,1,1,3858230.232804000,3966819.12041700
2017,20170404171671,1,1,3013634.829529000,0.00000000000000
2017,20170404171683,1,1,7025484.051367000,6617596.70038900
2017,20170404171696,1,1,3489411.679500000,2136630.08525800
2017,20170404171710,1,1,3254828.303765000,0.00000000000000
2017,20170404171744,1,1,1948494.878819000,0.00000000000000
2017,20170404171749,1,1,13314423.03229500,0.00000000000000
2017,20170404171759,1,1,8476552.402814000,10520217.9783860
2017,20170404171765,1,1,4396828.716029000,0.00000000000000
2017,20170404171794,1,1,2108180.804405000,2218370.32979900
2017,20170404171797,1,1,9696533.394885000,0.00000000000000
2017,20170404171815,1,1,6223680.671775000,0.00000000000000
2017,20170404171825,1,1,1565102.469824000,0.00000000000000
2017,20170404171856,1,1,1364967.665523000,1381367.08948000
2017,20170404171871,1,1,2696555.523877000,2544354.96620200
2017,20170404171878,1,1,37851566.43292700,18272771.9068810
2017,20170404171880,1,1,10899401.67960800,0.00000000000000
2017,20170404171885,1,1,10682106.05280300,9021526.93332400
2017,20170404171907,1,1,2464017.378812000,2187745.38760900
2017,20170404171910,1,1,13744875.35976700,0.00000000000000
2017,20170404171939,1,1,7472457.685070000,0.00000000000000
2017,20170404171989,1,1,15988950.13579900,9379907.80843500
2017,20170404171993,1,1,2088354.036824000,0.00000000000000
2017,20170404172016,1,1,8176447.495087000,0.00000000000000
2017,20170404172020,1,1,16762178.14652100,0.00000000000000
2017,20170404172034,1,1,2296901.303320000,1607878.02515900
2017,20170404172051,1,1,4783732.399924000,0.00000000000000
2017,20170404172055,1,1,3985158.600174000,2268488.05735300
2017,20170404172058,1,1,6008104.897335000,9754378.00855800
2017,20170404172061,1,1,9624078.277539000,14211311.5149400
2017,20170404172078,1,1,1572195.397410000,1620829.31740000
2017,20170404172083,1,1,6883744.746592000,0.00000000000000
2017,20170404172095,1,1,5861889.531696000,4747893.86607600
2017,20170404172102,1,1,8738043.898506000,0.00000000000000
2017,20170404172117,1,1,1209683.655985000,0.00000000000000
2017,20170404172118,1,1,3824029.768350000,2135469.23773100
2017,20170404172120,1,1,5603796.577421000,0.00000000000000
2017,20170404172127,1,1,13218755.06013800,8639207.04738600
2017,20170404172150,1,1,5623660.442080000,0.00000000000000
2017,20170404172168,1,1,14236378.93002300,42611005.1750910
2017,20170404172195,1,1,11304456.50237900,0.00000000000000
2017,20170404172206,1,1,13898530.75684700,13871069.8374490
2017,20170404172215,1,1,14251562.95843200,14222466.0074520
2017,20170404172264,1,1,4047131.905549000,0.00000000000000
2017,20170404172321,1,1,5090136.296096000,0.00000000000000
2017,20170404172322,1,1,4977333.924967000,3373538.94905900
2017,20170404172328,1,1,4204817.158791000,3533443.06573900
2017,20170404172333,1,1,8185785.529395000,0.00000000000000
2017,20170404172366,1,1,2985446.724418000,3697784.28066600
2017,20170404172387,1,1,1226793.123586000,920508.095445000
2017,20170404172409,1,1,6228614.630957000,0.00000000000000
2017,20170404172421,1,1,2429363.856228000,0.00000000000000
2017,20170404172433,1,1,2582439.550144000,2789903.66059000
2017,20170404172434,1,1,5618038.914719000,0.00000000000000
2017,20170404172449,1,1,8606831.742688000,7341076.57014300
2017,20170404172468,1,1,1709339.494669000,1078848.06143800
2017,20170404172482,1,1,11812461.30533900,8186003.35567400
2017,20170404172489,1,1,3004889.776271000,3623072.03475100
2017,20170404172491,1,1,7484147.508037000,0.00000000000000
2017,20170502170041,1,1,2428891.571699000,2906374.81412600
2017,20170502170524,1,1,27739286.63842300,31257982.5779620
2017,20170502170584,1,1,4509905.802881000,2053161.18748100
2017,20170502170622,1,1,9562441.822778000,0.00000000000000
2017,20170502171004,1,1,17482211.42294200,0.00000000000000
2017,20170502171182,1,1,9053317.636888000,6623978.77888900
2017,20170502171204,1,1,17703349.59637600,0.00000000000000
2017,20170502171467,1,1,4757162.003726000,5952262.34465600
2017,20170502171797,1,1,38432737.21775100,0.00000000000000
2017,20170502171949,1,1,4211396.628010000,9556802.58284600
2017,20170502172023,1,1,6384148.526691000,10149879.0190040
2017,20170502172167,1,1,12447974.60980000,0.00000000000000
2017,20170503170082,1,1,5359980.039173000,4336667.62351000
2017,20170503170108,1,1,2138992.977622000,0.00000000000000
2017,20170503170120,1,1,3968478.758296000,0.00000000000000
2017,20170503170534,1,1,3712500.402962000,0.00000000000000
2017,20170503170565,1,1,8844612.096110000,8673166.25977600
2017,20170503170568,1,1,14086188.67688800,17711157.8297050
2017,20170503170618,1,1,4869339.042388000,3602334.81806000
2017,20170503170639,1,1,8268083.224099000,0.00000000000000
2017,20170503170656,1,1,22001998.34837600,0.00000000000000
2017,20170503170657,1,1,8432046.569981000,0.00000000000000
2017,20170503170679,1,1,8046457.234182000,6121699.75681100
2017,20170503170685,1,1,11650149.78261400,13842184.8320630
2017,20170503170702,1,1,5592936.076020000,0.00000000000000
2017,20170503170713,1,1,2771150.479457000,5083574.08948400
2017,20170503170716,1,1,18873653.17929300,0.00000000000000
2017,20170503170717,1,1,6583350.125071000,0.00000000000000
2017,20170503170773,1,1,6934521.466566000,5275745.23047800
2017,20170503170805,1,1,14587690.94076800,10219368.1597040
2017,20170503170836,1,1,3413521.127904000,3368103.20706700
2017,20170503170871,1,1,2452345.177065000,0.00000000000000
2017,20170503170875,1,1,25610731.88147800,0.00000000000000
2017,20170503170899,1,1,4500846.224897000,0.00000000000000
2017,20170503170908,1,1,10407026.63281100,9379723.09626500
2017,20170503170946,1,1,4330826.326213000,0.00000000000000
2017,20170503170956,1,1,11860206.99820700,0.00000000000000
2017,20170503170972,1,1,51675975.04338100,59347679.4043990
2017,20170503170988,1,1,1779334.774782000,0.00000000000000
2017,20170503170998,1,1,11695739.90040200,0.00000000000000
2017,20170503171009,1,1,8512475.817638000,0.00000000000000
2017,20170503171038,1,1,9297352.085121000,7818850.44209200
2017,20170503171046,1,1,7014989.376124000,0.00000000000000
2017,20170503171084,1,1,13087422.97810900,11468943.3076480
2017,20170503171089,1,1,11866973.67568000,15732645.2248570
2017,20170503171091,1,1,8510940.997919000,0.00000000000000
2017,20170503171094,1,1,8209595.168184000,6553388.34378500
2017,20170503171096,1,1,19615787.60728700,0.00000000000000
2017,20170503171161,1,1,10370886.32768600,0.00000000000000
2017,20170503171204,1,1,17774158.14112500,14846664.4095980
2017,20170503171227,1,1,2495869.757749000,0.00000000000000
2017,20170503171236,1,1,5848223.566720000,0.00000000000000
2017,20170503171246,1,1,19304008.64268200,0.00000000000000
2017,20170503171270,1,1,4618194.397717000,0.00000000000000
2017,20170503171285,1,1,18863330.64293300,10409787.1123170
2017,20170503171287,1,1,4681280.652207000,4261260.00375600
2017,20170503171349,1,1,39935577.50969600,33644986.8821760
2017,20170503171370,1,1,14456396.78531600,12216786.4295820
2017,20170503171384,1,1,16339016.44499000,13843469.9133690
2017,20170503171387,1,1,24666722.60596900,0.00000000000000
2017,20170503171390,1,1,6338287.375733000,5436410.68136300
2017,20170503171412,1,1,13123812.15147300,11056569.4855230
2017,20170503171413,1,1,3885354.309759000,5081574.15513000
2017,20170503171416,1,1,2237080.413314000,0.00000000000000
2017,20170503171432,1,1,5346839.481165000,0.00000000000000
2017,20170503171433,1,1,25385706.29066700,0.00000000000000
2017,20170503171448,1,1,7450953.973223000,0.00000000000000
2017,20170503171464,1,1,31972713.03789800,0.00000000000000
2017,20170503171468,1,1,14862634.89238900,23629454.3321910
2017,20170503171491,1,1,10906734.84698300,7980055.82826400
2017,20170503171525,1,1,35765769.32821800,22845996.3881150
2017,20170503171557,1,1,4233275.021493000,0.00000000000000
2017,20170503171561,1,1,39939968.29217700,86396689.9636810
2017,20170503171563,1,1,10274740.35325500,8301373.81342400
2017,20170503171565,1,1,9492672.129089000,7984976.20243300
2017,20170503171596,1,1,14129834.10508400,12144671.7611680
2017,20170503171609,1,1,5082467.591947000,6369898.34238700
2017,20170503171628,1,1,15437310.72546800,0.00000000000000
2017,20170503171638,1,1,5497829.482155000,0.00000000000000
2017,20170503171646,1,1,6905148.414976000,0.00000000000000
2017,20170503171657,1,1,7288193.658053000,0.00000000000000
2017,20170503171667,1,1,13189701.07591400,13834082.4417810
2017,20170503171670,1,1,2996841.511399000,2959835.68528400
2017,20170503171678,1,1,8135140.828712000,0.00000000000000
2017,20170503171698,1,1,23339374.65227500,0.00000000000000
2017,20170503171729,1,1,10329183.93077400,0.00000000000000
2017,20170503171733,1,1,10179775.31363700,11363730.1560320
2017,20170503171749,1,1,11035968.66175200,0.00000000000000
2017,20170503171756,1,1,83686729.29182600,77786218.0937510
2017,20170503171765,1,1,7575375.007474000,0.00000000000000
2017,20170503171775,1,1,8417577.889421000,0.00000000000000
2017,20170503171793,1,1,10216185.36555600,13158927.1498020
2017,20170503171807,1,1,2216264.903693000,5620141.90604000
2017,20170503171810,1,1,4265606.225047000,0.00000000000000
2017,20170503171811,1,1,23123692.49761300,19902156.7917350
2017,20170503171829,1,1,7636448.248865000,0.00000000000000
2017,20170503171834,1,1,5559781.349660000,5569001.06938700
2017,20170503171892,1,1,7438731.439504000,0.00000000000000
2017,20170503171934,1,1,1333290.202924000,3947623.51257400
2017,20170503171969,1,1,5559185.192297000,4666532.27902600
2017,20170503171972,1,1,10508824.74081900,9862982.19229000
2017,20170503171985,1,1,8575096.175816000,5519080.83411200
2017,20170503171996,1,1,13712692.89476100,12219174.5924630
2017,20170503172044,1,1,8807907.015055000,5258745.32371200
2017,20170503172045,1,1,41270310.80218200,40101544.3357320
2017,20170503172086,1,1,19355554.08450700,0.00000000000000
